ID,name,KeyCode,TimeClick,TimeNext
8994,Patryk,75,64,160
8995,Patryk,32,96,208
8996,Patryk,65,80,400
8997,Patryk,78,64,128
8998,Patryk,68,64,128
8999,Patryk,32,112,128
9000,Patryk,73,47,241
9001,Patryk,70,64,159
9002,Patryk,32,95,129
9003,Patryk,72,65,975
9004,Patryk,69,96,97
9005,Patryk,32,96,127
9006,Patryk,76,48,304
9007,Patryk,73,48,208
9008,Patryk,70,80,176
9009,Patryk,84,63,305
9010,Patryk,69,64,239
9011,Patryk,68,64,272
9012,Patryk,32,112,400
9013,Patryk,72,63,609
9014,Patryk,73,63,240
9015,Patryk,83,144,127
9016,Patryk,32,111,129
9017,Patryk,72,64,271
9018,Patryk,69,64,111
9019,Patryk,65,96,193
9020,Patryk,68,64,208
9021,Patryk,32,96,240
9022,Patryk,65,80,801
9023,Patryk,32,95,144
9024,Patryk,76,80,255
9025,Patryk,73,64,224
9026,Patryk,84,32,240
9027,Patryk,84,63,113
9028,Patryk,76,64,175
9029,Patryk,69,64,112
9030,Patryk,32,96,144
9031,Patryk,72,64,784
9032,Patryk,69,95,225
9033,Patryk,32,110,97
9034,Patryk,67,64,526
9035,Patryk,79,80,512
9036,Patryk,85,64,224
9037,Patryk,76,64,256
9038,Patryk,68,79,128
9039,Patryk,32,95,289
9040,Patryk,83,80,607
9041,Patryk,69,48,256
9042,Patryk,69,49,160
9043,Patryk,32,144,432
9044,Patryk,72,64,1264
9045,Patryk,73,62,193
9046,Patryk,83,80,95
9047,Patryk,32,80,160
9048,Patryk,66,63,257
9049,Patryk,82,14,256
9050,Patryk,79,63,144
9051,Patryk,78,64,799
9052,Patryk,32,80,1504
9053,Patryk,66,48,256
9054,Patryk,69,80,129
9055,Patryk,76,65,255
9056,Patryk,76,48,160
9057,Patryk,89,79,289
9058,Patryk,188,62,1328
9059,Patryk,32,80,94
9060,Patryk,83,80,225
9061,Patryk,76,64,112
9062,Patryk,73,31,240
9063,Patryk,71,81,257
9064,Patryk,72,63,223
9065,Patryk,84,63,177
9066,Patryk,32,98,222
9067,Patryk,68,79,545
9068,Patryk,79,47,176
9069,Patryk,77,64,240
9070,Patryk,69,80,128
9071,Patryk,68,64,240
9072,Patryk,32,96,352
9073,Patryk,65,81,384
9074,Patryk,78,48,320
9075,Patryk,68,79,96
9076,Patryk,32,81,176
9077,Patryk,68,65,463
9078,Patryk,73,50,289
9079,Patryk,86,64,256
9080,Patryk,73,64,208
9081,Patryk,68,66,207
9082,Patryk,69,80,225
9083,Patryk,68,80,416
9084,Patryk,32,97,320
9085,Patryk,66,62,418
9086,Patryk,89,64,302
9087,Patryk,32,80,144
9088,Patryk,65,112,208
9089,Patryk,82,64,208
9090,Patryk,67,64,1744
9091,Patryk,72,63,81
9092,Patryk,69,79,272
9093,Patryk,83,64,351
9094,Patryk,32,112,1632
9095,Patryk,73,64,399
9096,Patryk,84,80,289
9097,Patryk,78,80,112
9098,Patryk,32,98,160
9099,Patryk,79,96,224
9100,Patryk,8,96,1216
9101,Patryk,8,65,272
9102,Patryk,8,63,176
9103,Patryk,8,80,192
9104,Patryk,78,47,464
9105,Patryk,84,64,336
9106,Patryk,79,63,144
9107,Patryk,32,95,304
9108,Patryk,83,80,1616
9109,Patryk,84,64,448
9110,Patryk,85,48,208
9111,Patryk,8,80,368
9112,Patryk,73,64,240
9113,Patryk,70,80,464
9114,Patryk,70,79,193
9115,Patryk,32,80,1311
9116,Patryk,83,64,528
9117,Patryk,83,47,464
9118,Patryk,69,80,736
9119,Patryk,67,64,208
9120,Patryk,84,48,256
9121,Patryk,73,64,144
9122,Patryk,79,80,176
9123,Patryk,78,63,256
9124,Patryk,83,96,448
9125,Patryk,190,80,512
9126,Patryk,32,96,208
9127,Patryk,84,79,288
9128,Patryk,16,416,256
9129,Patryk,72,64,192
9130,Patryk,69,80,160
9131,Patryk,32,96,224
9132,Patryk,66,48,512
9133,Patryk,69,95,112
9134,Patryk,69,64,384
9135,Patryk,68,80,880
9136,Patryk,73,65,704
9137,Patryk,78,66,208
9138,Patryk,71,64,160
9139,Patryk,32,96,272
9140,Patryk,87,159,753
9141,Patryk,65,113,127
9142,Patryk,83,112,320
9143,Patryk,32,112,160
9144,Patryk,72,63,256
9145,Patryk,65,64,304
9146,Patryk,82,63,193
9147,Patryk,68,80,399
9148,Patryk,76,64,143
9149,Patryk,89,47,305
9150,Patryk,32,112,231
9151,Patryk,65,112,208
9152,Patryk,66,47,256
9153,Patryk,76,49,143
9154,Patryk,69,127,129
9155,Patryk,32,111,144
9156,Patryk,84,113,207
9157,Patryk,79,65,720
9158,Patryk,32,112,144
9159,Patryk,67,95,257
9160,Patryk,79,48,192
9161,Patryk,86,64,383
9162,Patryk,69,111,241
9163,Patryk,82,63,64
9164,Patryk,32,96,127
9165,Patryk,73,63,465
9166,Patryk,84,63,160
9167,Patryk,32,96,159
9168,Patryk,65,64,561
9169,Patryk,78,65,191
9170,Patryk,68,80,113
9171,Patryk,32,81,191
9172,Patryk,83,112,433
9173,Patryk,69,48,655
9174,Patryk,69,64,144
9175,Patryk,77,64,241
9176,Patryk,69,63,224
9177,Patryk,68,80,208
9178,Patryk,32,64,224
9179,Patryk,82,144,352
9180,Patryk,69,112,96
9181,Patryk,65,113,223
9182,Patryk,68,96,336
9183,Patryk,89,79,433
9184,Patryk,32,113,175
9185,Patryk,84,64,464
9186,Patryk,79,48,240
9187,Patryk,32,79,97
9188,Patryk,83,80,192
9189,Patryk,76,65,127
9190,Patryk,73,49,208
9191,Patryk,68,65,96
9192,Patryk,69,96,192
9193,Patryk,32,129,144
9194,Patryk,79,80,672
9195,Patryk,70,64,305
9196,Patryk,32,127,192
9197,Patryk,65,63,720
9198,Patryk,78,80,160
9199,Patryk,89,48,240
9200,Patryk,32,95,128
9201,Patryk,77,80,175
9202,Patryk,79,81,176
9203,Patryk,77,64,176
9204,Patryk,69,63,161
9205,Patryk,78,80,111
9206,Patryk,84,64,160
9207,Patryk,32,96,225
9208,Patryk,190,64,895
9209,Patryk,32,80,224
9210,Patryk,72,64,304
9211,Patryk,73,79,209
9212,Patryk,83,80,175
9213,Patryk,32,112,209
9214,Patryk,77,65,687
9215,Patryk,65,79,97
9216,Patryk,78,79,208
9217,Patryk,89,47,208
9218,Patryk,32,63,128
9219,Patryk,76,65,191
9220,Patryk,69,64,128
9221,Patryk,71,63,177
9222,Patryk,83,81,207
9223,Patryk,32,79,305
9224,Patryk,80,65,655
9225,Patryk,85,32,321
9226,Patryk,73,46,1
9227,Patryk,84,79,175
9228,Patryk,70,48,1039
9229,Patryk,85,47,161
9230,Patryk,76,64,271
9231,Patryk,76,64,144
9232,Patryk,84,80,608
9233,Patryk,32,111,673
9234,Patryk,84,79,1296
9235,Patryk,72,81,319
9236,Patryk,73,79,305
9237,Patryk,78,64,191
9238,Patryk,32,113,192
9239,Patryk,67,64,656
9240,Patryk,79,48,192
9241,Patryk,77,64,144
9242,Patryk,80,64,208
9243,Patryk,65,80,128
9244,Patryk,82,111,225
9245,Patryk,69,81,591
9246,Patryk,68,64,224
9247,Patryk,32,80,192
9248,Patryk,87,64,224
9249,Patryk,73,64,272
9250,Patryk,84,48,368
9251,Patryk,72,80,128
9252,Patryk,32,96,192
9253,Patryk,84,64,1120
9254,Patryk,72,64,113
9255,Patryk,69,127,128
9256,Patryk,32,96,143
9257,Patryk,83,80,224
9258,Patryk,73,64,176
9259,Patryk,90,81,224
9260,Patryk,69,80,240
9261,Patryk,32,112,176
9262,Patryk,79,64,464
9263,Patryk,70,64,208
9264,Patryk,32,80,128
9265,Patryk,84,81,256
9266,Patryk,72,64,208
9267,Patryk,69,96,208
9268,Patryk,32,110,98
9269,Patryk,82,128,239
9270,Patryk,69,96,95
9271,Patryk,83,96,208
9272,Patryk,84,80,209
9273,Patryk,32,112,191
9274,Patryk,79,80,801
9275,Patryk,70,95,480
9276,Patryk,32,96,239
9277,Patryk,72,64,576
9278,Patryk,73,96,208
9279,Patryk,77,64,256
9280,Patryk,32,96,816
9281,Patryk,87,143,449
9282,Patryk,65,112,95
9283,Patryk,86,96,256
9284,Patryk,69,64,193
9285,Patryk,68,48,207
9286,Patryk,32,96,512
9287,Patryk,65,80,240
9288,Patryk,66,64,288
9289,Patryk,79,113,192
9290,Patryk,85,80,304
9291,Patryk,84,64,176
9292,Patryk,32,79,257
9293,Patryk,72,64,911
9294,Patryk,69,80,144
9295,Patryk,76,64,288
9296,Patryk,80,64,272
9297,Patryk,76,63,497
9298,Patryk,69,80,143
9299,Patryk,83,63,273
9300,Patryk,83,64,143
9301,Patryk,89,64,144
9302,Patryk,32,80,224
9303,Patryk,65,80,448
9304,Patryk,83,48,624
9305,Patryk,72,64,320
9306,Patryk,69,48,656
9307,Patryk,32,96,240
9308,Patryk,76,80,1408
9309,Patryk,79,64,416
9310,Patryk,79,64,160
9311,Patryk,75,64,192
9312,Patryk,69,79,176
9313,Patryk,68,64,272
9314,Patryk,190,64,912
9315,Patryk,32,64,176
9316,Patryk,87,96,191
9317,Patryk,16,303,401
9318,Patryk,72,64,272
9319,Patryk,65,128,176
9320,Patryk,84,97,608
9321,Patryk,32,96,304
9322,Patryk,72,64,800
9323,Patryk,65,95,128
9324,Patryk,80,64,368
9325,Patryk,80,64,128
9326,Patryk,69,80,336
9327,Patryk,78,79,209
9328,Patryk,69,64,159
9329,Patryk,68,64,224
9330,Patryk,32,64,192
9331,Patryk,84,48,224
9332,Patryk,79,64,112
9333,Patryk,32,96,432
9334,Patryk,77,48,240
9335,Patryk,69,64,112
9336,Patryk,191,96,127
9337,Patryk,16,255,785
9338,Patryk,32,96,160
9339,Patryk,72,64,1104
9340,Patryk,69,64,208
9341,Patryk,32,95,176
9342,Patryk,84,80,320
9343,Patryk,72,48,240
9344,Patryk,79,64,160
9345,Patryk,85,48,224
9346,Patryk,71,79,304
9347,Patryk,72,80,352
9348,Patryk,84,64,192
9349,Patryk,190,64,560
9350,Patryk,13,80,384
9351,Patryk,73,64,208
9352,Patryk,16,288,448
9353,Patryk,84,64,560
9354,Patryk,32,112,176
9355,Patryk,87,209,240
9356,Patryk,65,127,129
9357,Patryk,83,79,367
9358,Patryk,78,63,256
9359,Patryk,84,80,480
9360,Patryk,32,112,192
9361,Patryk,65,96,240
9362,Patryk,32,112,144
9363,Patryk,68,62,241
9364,Patryk,82,144,223
9365,Patryk,69,96,96
9366,Patryk,65,80,288
9367,Patryk,77,64,336
9368,Patryk,32,64,143
9369,Patryk,72,80,1041
9370,Patryk,73,63,192
9371,Patryk,83,80,208
9372,Patryk,32,96,144
9373,Patryk,82,78,209
9374,Patryk,79,63,223
9375,Patryk,79,64,144
9376,Patryk,77,64,208
9377,Patryk,32,96,176
9378,Patryk,65,80,320
9379,Patryk,32,96,128
9380,Patryk,80,64,192
9381,Patryk,82,48,208
9382,Patryk,79,64,160
9383,Patryk,80,64,304
9384,Patryk,69,96,144
9385,Patryk,82,64,80
9386,Patryk,32,127,193
9387,Patryk,72,64,767
9388,Patryk,85,64,224
9389,Patryk,77,65,224
9390,Patryk,69,65,160
9391,Patryk,65,111,1744
9392,Patryk,78,63,192
9393,Patryk,32,64,112
9394,Patryk,82,64,208
9395,Patryk,79,48,640
9396,Patryk,79,48,160
9397,Patryk,77,112,352
9398,Patryk,32,64,288
9399,Patryk,65,63,225
9400,Patryk,76,64,159
9401,Patryk,84,64,240
9402,Patryk,72,48,224
9403,Patryk,79,80,192
9404,Patryk,85,64,272
9405,Patryk,71,96,224
9406,Patryk,72,79,208
9407,Patryk,32,112,272
9408,Patryk,65,95,352
9409,Patryk,32,79,144
9410,Patryk,76,64,176
9411,Patryk,73,49,223
9412,Patryk,84,48,193
9413,Patryk,84,64,128
9414,Patryk,76,80,176
9415,Patryk,69,80,144
9416,Patryk,32,96,192
9417,Patryk,84,80,432
9418,Patryk,79,48,240
9419,Patryk,79,64,144
9420,Patryk,32,96,96
9421,Patryk,83,80,303
9422,Patryk,77,63,210
9423,Patryk,65,96,127
9424,Patryk,76,63,368
9425,Patryk,76,48,160
9426,Patryk,190,95,752
9427,Patryk,32,95,768
9428,Patryk,76,64,864
9429,Patryk,65,80,240
9430,Patryk,89,112,544
9431,Patryk,32,144,784
9432,Patryk,80,64,464
9433,Patryk,69,80,144
9434,Patryk,65,96,192
9435,Patryk,67,80,256
9436,Patryk,69,80,336
9437,Patryk,70,64,304
9438,Patryk,85,81,207
9439,Patryk,76,64,305
9440,Patryk,76,63,144
9441,Patryk,89,31,160
9442,Patryk,32,96,432
9443,Patryk,66,65,463
9444,Patryk,69,80,225
9445,Patryk,84,66,255
9446,Patryk,87,63,257
9447,Patryk,69,63,288
9448,Patryk,78,65,287
9449,Patryk,78,64,993
9450,Patryk,32,80,160
9451,Patryk,73,64,336
9452,Patryk,84,63,192
9453,Patryk,32,47,176
9454,Patryk,70,80,1359
9455,Patryk,79,48,257
9456,Patryk,85,48,432
9457,Patryk,82,48,160
9458,Patryk,32,96,160
9459,Patryk,70,79,768
9460,Patryk,65,64,240
9461,Patryk,77,64,111
9462,Patryk,73,64,176
9463,Patryk,76,80,224
9464,Patryk,73,48,209
9465,Patryk,65,80,128
9466,Patryk,82,48,224
9467,Patryk,32,64,223
9468,Patryk,87,64,481
9469,Patryk,65,63,192
9470,Patryk,76,46,353
9471,Patryk,76,48,142
9472,Patryk,83,79,178
9473,Patryk,190,64,351
9474,Patryk,32,97,143
9475,Patryk,65,95,401
9476,Patryk,32,96,352
9477,Patryk,67,80,208
9478,Patryk,79,80,208
9479,Patryk,76,64,272
9480,Patryk,76,49,159
9481,Patryk,69,96,81
9482,Patryk,67,96,191
9483,Patryk,84,31,273
9484,Patryk,73,64,144
9485,Patryk,79,80,176
9486,Patryk,78,64,208
9487,Patryk,32,112,432
9488,Patryk,79,48,272
9489,Patryk,70,81,143
9490,Patryk,32,81,208
9491,Patryk,84,143,289
9492,Patryk,69,80,111
9493,Patryk,88,129,240
9494,Patryk,84,64,320
9495,Patryk,73,48,240
9496,Patryk,76,47,257
9497,Patryk,69,97,319
9498,Patryk,32,112,289
9499,Patryk,83,96,608
9500,Patryk,65,81,207
9501,Patryk,77,64,177
9502,Patryk,80,64,1119
9503,Patryk,76,47,209
9504,Patryk,69,80,111
9505,Patryk,83,96,241
9506,Patryk,32,97,352
9507,Patryk,76,64,223
9508,Patryk,65,65,96
9509,Patryk,89,65,352
9510,Patryk,32,112,160
9511,Patryk,83,96,721
9512,Patryk,80,63,240
9513,Patryk,82,192,176
9514,Patryk,69,111,160
9515,Patryk,65,112,447
9516,Patryk,68,96,177
9517,Patryk,32,113,207
9518,Patryk,79,64,448
9519,Patryk,85,65,464
9520,Patryk,84,113,128
9521,Patryk,32,95,145
9522,Patryk,84,79,944
9523,Patryk,72,64,191
9524,Patryk,69,95,209
9525,Patryk,32,127,112
9526,Patryk,84,64,320
9527,Patryk,65,96,192
9528,Patryk,66,63,224
9529,Patryk,76,64,224
9530,Patryk,69,64,143
9531,Patryk,32,79,257
9532,Patryk,83,64,1087
9533,Patryk,65,64,321
9534,Patryk,77,64,191
9535,Patryk,65,97,160
9536,Patryk,32,97,1040
9537,Patryk,87,143,241
9538,Patryk,65,128,95
9539,Patryk,83,95,257
9540,Patryk,32,112,159
9541,Patryk,84,319,289
9542,Patryk,82,111,240
9543,Patryk,65,95,256
9544,Patryk,86,80,239
9545,Patryk,69,48,336
9546,Patryk,76,64,224
9547,Patryk,76,64,160
9548,Patryk,73,79,209
9549,Patryk,78,81,223
9550,Patryk,71,79,177
9551,Patryk,32,80,240
9552,Patryk,83,80,320
9553,Patryk,69,64,384
9554,Patryk,76,81,1407
9555,Patryk,69,64,240
9556,Patryk,83,96,208
9557,Patryk,77,81,400
9558,Patryk,65,81,144
9559,Patryk,78,81,240
9560,Patryk,32,128,273
9561,Patryk,173,48,959
9562,Patryk,32,80,96
9563,Patryk,65,80,193
9564,Patryk,78,64,127
9565,Patryk,68,64,144
9566,Patryk,32,80,160
9567,Patryk,65,64,240
9568,Patryk,66,47,369
9569,Patryk,79,79,176
9570,Patryk,86,64,383
9571,Patryk,69,80,208
9572,Patryk,32,81,768
9573,Patryk,73,32,737
9574,Patryk,84,80,191
9575,Patryk,32,97,160
9576,Patryk,72,95,241
9577,Patryk,69,64,623
9578,Patryk,82,111,241
9579,Patryk,69,64,207
9580,Patryk,32,96,224
9581,Patryk,72,80,512
9582,Patryk,85,64,225
9583,Patryk,78,79,208
9584,Patryk,70,47,176
9585,Patryk,32,111,544
9586,Patryk,65,96,239
9587,Patryk,78,64,128
9588,Patryk,68,79,129
9589,Patryk,32,63,160
9590,Patryk,72,79,736
9591,Patryk,79,79,144
9592,Patryk,82,80,175
9593,Patryk,83,80,256
9594,Patryk,69,48,240
9595,Patryk,83,79,209
9596,Patryk,32,192,2959
9597,Patryk,73,81,1504
9598,Patryk,78,80,192
9599,Patryk,32,65,176
9600,Patryk,65,111,129
9601,Patryk,78,80,175
9602,Patryk,32,79,145
9603,Patryk,73,64,703
9604,Patryk,67,80,80
9605,Patryk,69,64,208
9606,Patryk,32,79,145
9607,Patryk,71,64,543
9608,Patryk,76,64,128
9609,Patryk,73,48,192
9610,Patryk,68,48,128
9611,Patryk,69,79,177
9612,Patryk,68,79,176
9613,Patryk,32,95,208
9614,Patryk,70,80,463
9615,Patryk,82,80,176
9616,Patryk,65,80,208
9617,Patryk,77,80,128
9618,Patryk,69,63,145
9619,Patryk,32,111,144
9620,Patryk,73,64,848
9621,Patryk,84,80,127
9622,Patryk,32,97,144
9623,Patryk,83,112,240
9624,Patryk,72,97,240
9625,Patryk,79,48,289
9626,Patryk,87,111,800
9627,Patryk,69,96,79
9628,Patryk,68,79,369
9629,Patryk,32,81,239
9630,Patryk,65,96,416
9631,Patryk,32,79,177
9632,Patryk,76,47,144
9633,Patryk,65,96,143
9634,Patryk,68,80,193
9635,Patryk,89,65,208
9636,Patryk,32,112,159
9637,Patryk,70,64,1120
9638,Patryk,73,64,176
9639,Patryk,84,63,353
9640,Patryk,84,64,159
9641,Patryk,69,96,192
9642,Patryk,68,80,256
9643,Patryk,32,79,161
9644,Patryk,79,64,319
9645,Patryk,85,80,336
9646,Patryk,84,64,289
9647,Patryk,32,128,175
9648,Patryk,87,80,1200
9649,Patryk,84,97,944
9650,Patryk,72,80,64
9651,Patryk,32,112,576
9652,Patryk,65,95,1217
9653,Patryk,32,111,128
9654,Patryk,70,64,239
9655,Patryk,85,96,480
9656,Patryk,82,64,192
9657,Patryk,32,128,144
9658,Patryk,72,63,993
9659,Patryk,65,81,111
9660,Patryk,84,64,192
9661,Patryk,32,128,208
9662,Patryk,65,96,928
9663,Patryk,78,79,481
9664,Patryk,68,64,111
9665,Patryk,32,96,176
9666,Patryk,70,63,497
9667,Patryk,85,96,319
9668,Patryk,82,96,256
9669,Patryk,32,159,721
9670,Patryk,66,48,559
9671,Patryk,79,80,240
9672,Patryk,65,112,96
9673,Patryk,32,111,144
9674,Patryk,87,64,512
9675,Patryk,72,64,144
9676,Patryk,79,80,400
9677,Patryk,32,80,160
9678,Patryk,65,47,1200
9679,Patryk,84,80,1088
9680,Patryk,32,176,288
9681,Patryk,85,64,496
9682,Patryk,80,64,272
9683,Patryk,82,80,160
9684,Patryk,73,80,256
9685,Patryk,71,64,288
9686,Patryk,72,64,192
9687,Patryk,84,64,176
9688,Patryk,32,95,241
9689,Patryk,82,128,1087
9690,Patryk,65,142,129
9691,Patryk,83,80,255
9692,Patryk,73,65,207
9693,Patryk,78,64,193
9694,Patryk,73,79,544
9695,Patryk,71,96,320
9696,Patryk,32,128,288
9697,Patryk,65,80,528
9698,Patryk,32,80,192
9699,Patryk,72,80,272
9700,Patryk,65,96,160
9701,Patryk,69,64,1616
9702,Patryk,86,80,304
9703,Patryk,89,48,272
9704,Patryk,32,112,192
9705,Patryk,70,96,976
9706,Patryk,85,96,208
9707,Patryk,82,81,223
9708,Patryk,32,113,672
9709,Patryk,77,96,337
9710,Patryk,85,80,224
9711,Patryk,70,64,256
9712,Patryk,70,112,160
9713,Patryk,32,129,383
9714,Patryk,84,63,977
9715,Patryk,72,64,192
9716,Patryk,65,80,80
9717,Patryk,84,79,192
9718,Patryk,32,96,160
9719,Patryk,67,80,208
9720,Patryk,79,64,144
9721,Patryk,86,63,224
9722,Patryk,69,96,192
9723,Patryk,82,160,80
9724,Patryk,69,79,161
9725,Patryk,83,64,255
9726,Patryk,32,96,176
9727,Patryk,84,64,672
9728,Patryk,72,64,160
9729,Patryk,69,80,112
9730,Patryk,32,113,96
9731,Patryk,87,64,672
9732,Patryk,72,63,257
9733,Patryk,79,65,622
9734,Patryk,76,80,225
9735,Patryk,69,144,128
9736,Patryk,32,110,145
9737,Patryk,79,64,191
9738,Patryk,70,95,176
9739,Patryk,32,112,224
9740,Patryk,72,64,224
9741,Patryk,69,96,128
9742,Patryk,82,80,64
9743,Patryk,76,95,1968
9744,Patryk,79,65,303
9745,Patryk,87,159,273
9746,Patryk,69,112,112
9747,Patryk,82,48,304
9748,Patryk,32,80,192
9749,Patryk,65,80,256
9750,Patryk,82,64,192
9751,Patryk,77,64,160
9752,Patryk,32,112,192
9753,Patryk,84,80,608
9754,Patryk,79,64,160
9755,Patryk,87,161,143
9756,Patryk,65,111,97
9757,Patryk,82,65,207
9758,Patryk,68,65,241
9759,Patryk,83,80,256
9760,Patryk,32,112,240
9761,Patryk,84,47,368
9762,Patryk,72,96,303
9763,Patryk,87,49,288
9764,Patryk,32,64,96
9765,Patryk,86,81,912
9766,Patryk,73,64,193
9767,Patryk,69,80,160
9768,Patryk,87,96,223
9769,Patryk,69,63,241
9770,Patryk,82,63,528
9771,Patryk,32,80,208
9772,Patryk,16,193,176
9773,Patryk,71,64,208
9774,Patryk,82,127,208
9775,Patryk,69,112,96
9776,Patryk,71,48,336
9777,Patryk,79,63,161
9778,Patryk,82,79,175
9779,Patryk,32,96,256
9780,Patryk,84,80,704
9781,Patryk,72,47,193
9782,Patryk,69,63,96
9783,Patryk,32,96,239
9784,Patryk,84,80,624
9785,Patryk,85,64,224
9786,Patryk,82,80,240
9787,Patryk,78,80,144
9788,Patryk,69,80,720
9789,Patryk,68,96,208
9790,Patryk,32,96,176
9791,Patryk,84,48,496
9792,Patryk,79,64,128
9793,Patryk,32,96,96
9794,Patryk,76,79,208
9795,Patryk,79,47,512
9796,Patryk,79,63,144
9797,Patryk,32,112,384
9798,Patryk,79,64,672
9799,Patryk,85,64,400
9800,Patryk,84,80,96
9801,Patryk,32,128,176
9802,Patryk,84,79,864
9803,Patryk,72,64,176
9804,Patryk,69,111,113
9805,Patryk,32,93,113
9806,Patryk,87,80,334
9807,Patryk,73,48,160
9808,Patryk,78,79,160
9809,Patryk,68,97,143
9810,Patryk,79,64,433
9811,Patryk,87,79,128
9812,Patryk,83,112,240
9813,Patryk,32,112,128
9814,Patryk,65,96,256
9815,Patryk,84,79,192
9816,Patryk,32,96,160
9817,Patryk,70,80,480
9818,Patryk,85,80,528
9819,Patryk,76,64,352
9820,Patryk,76,64,143
9821,Patryk,32,144,321
9822,Patryk,87,95,1424
9823,Patryk,69,64,352
9824,Patryk,65,81,191
9825,Patryk,84,80,272
9826,Patryk,72,32,225
9827,Patryk,69,130,512
